Sample in Buffer,Sample in Window,TRIGGER,i_system_wrapper/system_i/ZynqBF_2t_ip_0/inst/u_ZynqBF_2t_ip_dut_inst/u_ZynqBF_2t_ip_src_ZynqBF_2tx_fpga/u_channel_estimator/u_correlators/ch1_corr_probe[31:0],i_system_wrapper/system_i/ZynqBF_2t_ip_0/inst/u_ZynqBF_2t_ip_dut_inst/u_ZynqBF_2t_ip_src_ZynqBF_2tx_fpga/u_channel_estimator/u_correlators/ch2_corr_probe[31:0],i_system_wrapper/system_i/ZynqBF_2t_ip_0/inst/u_ZynqBF_2t_ip_dut_inst/u_ZynqBF_2t_ip_src_ZynqBF_2tx_fpga/u_channel_estimator/u_correlators/ch3_corr_probe[31:0],i_system_wrapper/system_i/ZynqBF_2t_ip_0/inst/u_ZynqBF_2t_ip_dut_inst/u_ZynqBF_2t_ip_src_ZynqBF_2tx_fpga/u_channel_estimator/u_correlators/ch5_corr_probe[31:0],i_system_wrapper/system_i/ZynqBF_2t_ip_0/inst/u_ZynqBF_2t_ip_dut_inst/u_ZynqBF_2t_ip_src_ZynqBF_2tx_fpga/u_channel_estimator/u_correlators/ch4_corr_probe[31:0]
31659,31659,0,00009de0,000067c6,00003388,0000785c,00005466
31660,31660,0,00009de0,000067c6,00003388,0000785c,00005466
31661,31661,0,00009de0,000067c6,00003388,0000785c,00005466
31662,31662,0,00009de0,000067c6,00003388,0000785c,00005466
31663,31663,0,00009de0,000067c6,00003388,0000785c,00005466
31664,31664,0,00009de0,000067c6,00003388,0000785c,00005466
31665,31665,0,00009de0,000067c6,00003388,0000785c,00005466
31666,31666,0,00009de0,000067c6,00003388,0000785c,00005466
31667,31667,0,00009de0,000067c6,00003388,0000785c,00005466
31668,31668,0,00009de0,000067c6,00003388,0000785c,00005466
31669,31669,0,00009de0,000067c6,00003388,0000785c,00005466
31670,31670,0,00009de0,000067c6,00003388,0000785c,00005466
31671,31671,0,00009de0,000067c6,00003388,0000785c,00005466
31672,31672,0,00009de0,000067c6,00003388,0000785c,00005466
31673,31673,0,00009de0,000067c6,00003388,0000785c,00005466
31674,31674,0,00009de0,000067c6,00003388,0000785c,00005466
31675,31675,0,00009de0,000067c6,00003388,0000785c,00005466
31676,31676,0,00009de0,000067c6,00003388,0000785c,00005466
31677,31677,0,00009de0,000067c6,00003388,0000785c,00005466
31678,31678,0,00009de0,000067c6,00003388,0000785c,00005466
31679,31679,0,00009de0,000067c6,00003388,0000785c,00005466
31680,31680,0,00009de0,000067c6,00003388,0000785c,00005466
31681,31681,0,00009de0,000067c6,00003388,0000785c,00005466
31682,31682,0,00009de0,000067c6,00003388,0000785c,00005466
31683,31683,0,00009de0,000067c6,00003388,0000785c,00005466
31684,31684,0,00009de0,000067c6,00003388,0000785c,00005466
31685,31685,0,00009de0,000067c6,00003388,0000785c,00005466
31686,31686,0,00009de0,000067c6,00003388,0000785c,00005466
31687,31687,0,00009de0,000067c6,00003388,0000785c,00005466
31688,31688,0,00009de0,000067c6,00003388,0000785c,00005466
31689,31689,0,00009de0,000067c6,00003388,0000785c,00005466
31690,31690,0,00009de0,000067c6,00003388,0000785c,00005466
31691,31691,0,00009de0,000067c6,00003388,0000785c,00005466
31692,31692,0,00009de0,000067c6,00003388,0000785c,00005466
31693,31693,0,00009de0,000067c6,00003388,0000785c,00005466
31694,31694,0,00009de0,000067c6,00003388,0000785c,00005466
31695,31695,0,00009de0,000067c6,00003388,0000785c,00005466
31696,31696,0,00009de0,000067c6,00003388,0000785c,00005466
31697,31697,0,00009de0,000067c6,00003388,0000785c,00005466
31698,31698,0,00009de0,000067c6,00003388,0000785c,00005466
31699,31699,0,00009de0,000067c6,00003388,0000785c,00005466
31700,31700,0,00009de0,000067c6,00003388,0000785c,00005466
31701,31701,0,00009de0,000067c6,00003388,0000785c,00005466
31702,31702,0,00009de0,000067c6,00003388,0000785c,00005466
31703,31703,0,00009de0,000067c6,00003388,0000785c,00005466
31704,31704,0,00009de0,000067c6,00003388,0000785c,00005466
31705,31705,0,00009de0,000067c6,00003388,0000785c,00005466
31706,31706,0,00009de0,000067c6,00003388,0000785c,00005466
31707,31707,0,00009de0,000067c6,00003388,0000785c,00005466
31708,31708,0,00009de0,000067c6,00003388,0000785c,00005466
31709,31709,0,00009de0,000067c6,00003388,0000785c,00005466
31710,31710,0,00009de0,000067c6,00003388,0000785c,00005466
31711,31711,0,00009de0,000067c6,00003388,0000785c,00005466
31712,31712,0,00009de0,000067c6,00003388,0000785c,00005466
31713,31713,0,00009de0,000067c6,00003388,0000785c,00005466
31714,31714,0,00009de0,000067c6,00003388,0000785c,00005466
31715,31715,0,00009de0,000067c6,00003388,0000785c,00005466
31716,31716,0,00009de0,000067c6,00003388,0000785c,00005466
31717,31717,0,00009de0,000067c6,00003388,0000785c,00005466
31718,31718,0,00009de0,000067c6,00003388,0000785c,00005466
31719,31719,0,00009de0,000067c6,00003388,0000785c,00005466
31720,31720,0,00009de0,000067c6,00003388,0000785c,00005466
31721,31721,0,00009de0,000067c6,00003388,0000785c,00005466
31722,31722,0,00009de0,000067c6,00003388,0000785c,00005466
31723,31723,0,00009de0,000067c6,00003388,0000785c,00005466
31724,31724,0,00009de0,000067c6,00003388,0000785c,00005466
31725,31725,0,00009de0,000067c6,00003388,0000785c,00005466
31726,31726,0,00009de0,000067c6,00003388,0000785c,00005466
31727,31727,0,00009de0,000067c6,00003388,0000785c,00005466
31728,31728,0,00009de0,000067c6,00003388,0000785c,00005466
31729,31729,0,00009de0,000067c6,00003388,0000785c,00005466
31730,31730,0,00009de0,000067c6,00003388,0000785c,00005466
31731,31731,0,00009de0,000067c6,00003388,0000785c,00005466
31732,31732,0,00009de0,000067c6,00003388,0000785c,00005466
31733,31733,0,00009de0,000067c6,00003388,0000785c,00005466
31734,31734,0,00009de0,000067c6,00003388,0000785c,00005466
31735,31735,0,00009de0,000067c6,00003388,0000785c,00005466
31736,31736,0,00009de0,000067c6,00003388,0000785c,00005466
31737,31737,0,00009de0,000067c6,00003388,0000785c,00005466
31738,31738,0,00009de0,000067c6,00003388,0000785c,00005466
31739,31739,0,00009de0,000067c6,00003388,0000785c,00005466
31740,31740,0,00009de0,000067c6,00003388,0000785c,00005466
31741,31741,0,00009de0,000067c6,00003388,0000785c,00005466
31742,31742,0,00009de0,000067c6,00003388,0000785c,00005466
31743,31743,0,00009de0,000067c6,00003388,0000785c,00005466
31744,31744,0,00009de0,000067c6,00003388,0000785c,00005466
31745,31745,0,00009de0,000067c6,00003388,0000785c,00005466
31746,31746,0,00009de0,000067c6,00003388,0000785c,00005466
31747,31747,0,00009de0,000067c6,00003388,0000785c,00005466
31748,31748,0,00009de0,000067c6,00003388,0000785c,00005466
31749,31749,0,00009de0,000067c6,00003388,0000785c,00005466
31750,31750,0,00009de0,000067c6,00003388,0000785c,00005466
31751,31751,0,00009de0,000067c6,00003388,0000785c,00005466
31752,31752,0,00009de0,000067c6,00003388,0000785c,00005466
31753,31753,0,00009de0,000067c6,00003388,0000785c,00005466
31754,31754,0,00009de0,000067c6,00003388,0000785c,00005466
31755,31755,0,00009de0,000067c6,00003388,0000785c,00005466
31756,31756,0,00009de0,000067c6,00003388,0000785c,00005466
31757,31757,0,00009de0,000067c6,00003388,0000785c,00005466
31758,31758,0,00009de0,000067c6,00003388,0000785c,00005466
31759,31759,0,00009de0,000067c6,00003388,0000785c,00005466
31760,31760,0,00009de0,000067c6,00003388,0000785c,00005466
31761,31761,0,00009de0,000067c6,00003388,0000785c,00005466
31762,31762,0,00009de0,000067c6,00003388,0000785c,00005466
31763,31763,0,00009de0,000067c6,00003388,0000785c,00005466
31764,31764,0,00009de0,000067c6,00003388,0000785c,00005466
31765,31765,0,00009de0,000067c6,00003388,0000785c,00005466
31766,31766,0,00009de0,000067c6,00003388,0000785c,00005466
31767,31767,0,00009de0,000067c6,00003388,0000785c,00005466
31768,31768,0,00009de0,000067c6,00003388,0000785c,00005466
31769,31769,0,00009de0,000067c6,00003388,0000785c,00005466
31770,31770,0,00009de0,000067c6,00003388,0000785c,00005466
31771,31771,0,00009de0,000067c6,00003388,0000785c,00005466
31772,31772,0,00009de0,000067c6,00003388,0000785c,00005466
31773,31773,0,00009de0,000067c6,00003388,0000785c,00005466
31774,31774,0,00009de0,000067c6,00003388,0000785c,00005466
31775,31775,0,00009de0,000067c6,00003388,0000785c,00005466
31776,31776,0,00009de0,000067c6,00003388,0000785c,00005466
31777,31777,0,00009de0,000067c6,00003388,0000785c,00005466
31778,31778,0,00009de0,000067c6,00003388,0000785c,00005466
31779,31779,0,00009de0,000067c6,00003388,0000785c,00005466
31780,31780,0,00009de0,000067c6,00003388,0000785c,00005466
31781,31781,0,00009de0,000067c6,00003388,0000785c,00005466
31782,31782,0,00009de0,000067c6,00003388,0000785c,00005466
31783,31783,0,00009de0,000067c6,00003388,0000785c,00005466
31784,31784,0,00009de0,000067c6,00003388,0000785c,00005466
31785,31785,0,00009de0,000067c6,00003388,0000785c,00005466
31786,31786,0,00009de0,000067c6,00003388,0000785c,00005466
31787,31787,0,00009de0,000067c6,00003388,0000785c,00005466
31788,31788,0,00009de0,000067c6,00003388,0000785c,00005466
31789,31789,0,00009de0,000067c6,00003388,0000785c,00005466
31790,31790,0,00009de0,000067c6,00003388,0000785c,00005466
31791,31791,0,00009de0,000067c6,00003388,0000785c,00005466
31792,31792,0,00009de0,000067c6,00003388,0000785c,00005466
31793,31793,0,00009de0,000067c6,00003388,0000785c,00005466
31794,31794,0,00009de0,000067c6,00003388,0000785c,00005466
31795,31795,0,00009de0,000067c6,00003388,0000785c,00005466
31796,31796,0,00009de0,000067c6,00003388,0000785c,00005466
31797,31797,0,00009de0,000067c6,00003388,0000785c,00005466
31798,31798,0,00009de0,000067c6,00003388,0000785c,00005466
31799,31799,0,00009de0,000067c6,00003388,0000785c,00005466
31800,31800,0,00009de0,000067c6,00003388,0000785c,00005466
31801,31801,0,00009de0,000067c6,00003388,0000785c,00005466
31802,31802,0,00009de0,000067c6,00003388,0000785c,00005466
31803,31803,0,00009de0,000067c6,00003388,0000785c,00005466
31804,31804,0,00009de0,000067c6,00003388,0000785c,00005466
31805,31805,0,00009de0,000067c6,00003388,0000785c,00005466
31806,31806,0,00009de0,000067c6,00003388,0000785c,00005466
31807,31807,0,00009de0,000067c6,00003388,0000785c,00005466
31808,31808,0,00009de0,000067c6,00003388,0000785c,00005466
31809,31809,0,00009de0,000067c6,00003388,0000785c,00005466
31810,31810,0,00009de0,000067c6,00003388,0000785c,00005466
31811,31811,0,00009de0,000067c6,00003388,0000785c,00005466
31812,31812,0,00009de0,000067c6,00003388,0000785c,00005466
31813,31813,0,00009de0,000067c6,00003388,0000785c,00005466
31814,31814,0,00009de0,000067c6,00003388,0000785c,00005466
31815,31815,0,00009de0,000067c6,00003388,0000785c,00005466
31816,31816,0,00009de0,000067c6,00003388,0000785c,00005466
31817,31817,0,00009de0,000067c6,00003388,0000785c,00005466
31818,31818,0,00009de0,000067c6,00003388,0000785c,00005466
31819,31819,0,00009de0,000067c6,00003388,0000785c,00005466
31820,31820,0,00009de0,000067c6,00003388,0000785c,00005466
31821,31821,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31822,31822,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31823,31823,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31824,31824,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31825,31825,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31826,31826,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31827,31827,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31828,31828,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31829,31829,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31830,31830,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31831,31831,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31832,31832,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31833,31833,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31834,31834,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31835,31835,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31836,31836,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31837,31837,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31838,31838,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31839,31839,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31840,31840,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31841,31841,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31842,31842,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31843,31843,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31844,31844,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31845,31845,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31846,31846,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31847,31847,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31848,31848,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31849,31849,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31850,31850,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31851,31851,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31852,31852,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31853,31853,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31854,31854,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31855,31855,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31856,31856,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31857,31857,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31858,31858,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31859,31859,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31860,31860,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31861,31861,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31862,31862,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31863,31863,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31864,31864,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31865,31865,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31866,31866,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31867,31867,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31868,31868,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31869,31869,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31870,31870,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31871,31871,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31872,31872,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31873,31873,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31874,31874,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31875,31875,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31876,31876,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31877,31877,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31878,31878,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31879,31879,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31880,31880,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31881,31881,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31882,31882,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31883,31883,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31884,31884,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31885,31885,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31886,31886,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31887,31887,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31888,31888,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31889,31889,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31890,31890,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31891,31891,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31892,31892,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31893,31893,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31894,31894,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31895,31895,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31896,31896,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31897,31897,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31898,31898,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31899,31899,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31900,31900,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31901,31901,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31902,31902,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31903,31903,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31904,31904,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31905,31905,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31906,31906,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31907,31907,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31908,31908,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31909,31909,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31910,31910,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31911,31911,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31912,31912,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31913,31913,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31914,31914,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31915,31915,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31916,31916,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31917,31917,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31918,31918,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31919,31919,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31920,31920,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31921,31921,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31922,31922,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31923,31923,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31924,31924,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31925,31925,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31926,31926,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31927,31927,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31928,31928,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31929,31929,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31930,31930,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31931,31931,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31932,31932,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31933,31933,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31934,31934,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31935,31935,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31936,31936,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31937,31937,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31938,31938,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31939,31939,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31940,31940,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31941,31941,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31942,31942,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31943,31943,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31944,31944,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31945,31945,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31946,31946,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31947,31947,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31948,31948,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31949,31949,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31950,31950,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31951,31951,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31952,31952,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31953,31953,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31954,31954,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31955,31955,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31956,31956,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31957,31957,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31958,31958,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31959,31959,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31960,31960,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31961,31961,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31962,31962,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31963,31963,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31964,31964,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31965,31965,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31966,31966,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31967,31967,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31968,31968,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31969,31969,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31970,31970,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31971,31971,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31972,31972,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31973,31973,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31974,31974,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31975,31975,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31976,31976,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31977,31977,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31978,31978,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31979,31979,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31980,31980,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31981,31981,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31982,31982,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31983,31983,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31984,31984,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31985,31985,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31986,31986,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31987,31987,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31988,31988,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31989,31989,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31990,31990,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31991,31991,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31992,31992,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31993,31993,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31994,31994,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31995,31995,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31996,31996,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31997,31997,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31998,31998,0,0000a96a,00006fb0,00003436,0000855e,000055d8
31999,31999,0,0000a96a,00006fb0,00003436,0000855e,000055d8
32000,32000,0,0000a96a,00006fb0,00003436,0000855e,000055d8
32001,32001,0,0000a96a,00006fb0,00003436,0000855e,000055d8
32002,32002,0,0000a96a,00006fb0,00003436,0000855e,000055d8
32003,32003,0,0000a96a,00006fb0,00003436,0000855e,000055d8
32004,32004,0,0000a96a,00006fb0,00003436,0000855e,000055d8
32005,32005,0,0000a96a,00006fb0,00003436,0000855e,000055d8
32006,32006,0,0000a96a,00006fb0,00003436,0000855e,000055d8
32007,32007,0,0000b480,000077c2,0000325c,00009144,00005a7e
